5169  1 1.81164e-06 5.07146e-06 1.05873e-06 6.10863e-01 1.05170e+00 4.84277e-01
5170  1 8.29153e-06 4.22172e-07 3.64174e-06 -3.59047e-01 4.00938e-01 5.93765e-01
5171  1 9.79194e-06 5.53555e-07 5.69570e-06 4.02999e-01 -1.95507e-01 -1.74226e+00
5172  1 7.55024e-06 2.60878e-06 8.40494e-06 -1.73775e-01 -6.84239e-01 6.71013e-01
5173  1 6.32821e-06 6.14933e-06 9.72088e-06 3.48526e-01 -6.60788e-02 -7.93457e-02
5174  1 3.97682e-06 8.47716e-06 9.30187e-06 1.59217e+00 1.32239e+00 6.52375e-02
5175  1 3.57895e-07 1.81349e-06 9.27095e-06 1.16953e+00 -9.79194e-01 -2.09426e-01
5176  1 8.10821e-06 3.45653e-06 6.30678e-06 -1.77161e-01 -4.63190e-01 2.26669e-02
5177  1 5.57976e-06 8.69056e-06 3.08053e-06 -8.29538e-01 2.76653e-01 1.42616e-01
5178  1 3.44068e-06 6.41429e-06 5.47439e-06 1.89515e-01 7.81013e-01 7.06026e-01
5179  1 2.30844e-06 8.47026e-06 3.15073e-06 3.19545e-01 1.54611e-01 -4.67011e-02
5180  1 1.77968e-06 2.53989e-07 8.21877e-06 1.07442e-01 -1.03467e+00 4.67824e-01
5181  1 1.64795e-06 1.21072e-06 3.27468e-06 -6.17990e-01 8.12936e-01 2.84684e-01
5182  1 8.54353e-06 3.89363e-06 2.27808e-06 -6.76523e-04 -7.28691e-01 8.41315e-01
5183  1 4.85216e-06 4.17647e-06 3.36590e-07 -2.51110e-01 1.46919e+00 1.08123e+00
5184  1 3.41249e-06 6.01497e-06 5.73233e-07 -2.26147e-01 -6.73381e-01 3.47246e-01
5185  1 4.16664e-06 8.33122e-06 2.67972e-06 -1.03381e+00 -4.19063e-01 3.58830e-01
5186  1 2.25288e-06 4.68996e-06 8.24960e-06 -1.34474e-01 4.25916e-01 1.10216e-01
5187  1 3.09489e-07 5.89710e-08 5.32685e-06 7.07664e-01 -1.61086e+00 8.39628e-01
5188  1 5.67167e-06 9.29603e-06 9.90153e-06 -2.63250e-01 -1.13520e+00 3.98825e-02
5189  1 8.32102e-06 9.74561e-06 9.06803e-06 -3.03857e-01 -6.79177e-01 -8.97323e-01
5190  1 3.72930e-06 7.44151e-06 9.37436e-06 4.94857e-02 1.03857e+00 -6.88969e-01
5191  1 9.55290e-06 3.63597e-06 8.23384e-06 -7.63669e-01 6.03665e-01 6.47717e-02
5192  1 9.73902e-06 7.66990e-06 9.37525e-06 -2.14822e+00 -1.58984e+00 -1.18704e+00
5193  1 9.76945e-06 2.09629e-06 4.68655e-06 -3.24828e-01 8.63452e-01 -7.64183e-01
5194  1 5.92071e-06 9.98225e-06 5.57312e-06 8.95304e-01 8.15027e-03 1.95257e-01
5195  1 1.18665e-06 9.47765e-06 9.45429e-06 9.69289e-02 9.32525e-01 8.34575e-01
5196  1 3.08904e-07 2.00341e-06 6.68493e-06 -8.10326e-01 2.22838e-01 9.29663e-01
5197  1 1.52792e-06 4.93138e-06 3.15902e-06 3.37362e-01 -6.39701e-01 -1.31447e+00
5198  1 3.58738e-06 8.49713e-06 9.98529e-06 -3.01879e-01 -3.58250e-01 8.30929e-01
5199  1 4.37106e-07 6.40589e-06 8.96730e-06 6.43548e-03 -6.36755e-01 7.67132e-01
5200  1 6.80987e-06 3.31989e-06 5.16880e-06 3.42663e-01 -1.68022e+00 1.24090e+00
5201  1 9.15388e-06 7.22917e-06 1.00000e-05 2.87523e-01 -6.65325e-01 4.16748e-01
5202  1 4.75643e-06 2.95412e-06 2.95476e-06 -4.53045e-01 -8.40720e-01 -2.21927e+00
5203  1 7.21302e-06 9.78136e-06 5.21132e-06 3.03169e-01 -1.77956e+00 1.52183e+00
5204  1 9.89658e-06 1.77057e-06 1.57731e-06 -7.08522e-01 -1.53693e+00 -8.88892e-01
5205  1 4.95214e-06 6.84718e-06 5.29519e-06 -2.23022e-01 -9.95529e-01 1.76473e+00
5206  1 4.99913e-06 7.74761e-06 7.75129e-06 9.66814e-01 -3.57483e-01 -1.90471e+00
5207  1 9.77371e-06 3.76986e-06 1.31661e-06 1.10575e+00 -1.45842e+00 -8.63363e-03
5208  1 7.01299e-06 2.72280e-06 5.69703e-06 1.82580e-01 -6.85052e-01 -9.27125e-01
5209  1 1.01781e-06 7.10246e-07 5.49843e-06 1.06453e+00 -5.07706e-01 -1.66005e-01
5210  1 4.22846e-06 3.84701e-06 7.29311e-06 4.91684e-01 -4.94045e-01 1.60764e+00
5211  1 7.36224e-06 5.06618e-06 6.06496e-06 4.30806e-01 8.29956e-01 4.37743e-02
5212  1 1.18550e-06 5.68616e-06 1.94481e-06 -1.82673e+00 -1.36793e-01 1.88652e-01
5213  1 6.36538e-06 3.00439e-06 3.79692e-06 -3.44285e-01 4.31556e-01 -5.70991e-01
5214  1 3.24992e-06 3.34586e-07 9.83711e-06 -9.27690e-01 -8.08861e-01 1.04229e+00
5215  1 5.00913e-06 5.19531e-06 8.50434e-07 -2.40074e-02 -1.38084e+00 1.61777e-01
5216  1 9.80708e-06 6.14230e-06 1.77016e-06 7.83529e-01 7.38426e-02 5.83808e-02
5217  1 5.44806e-06 6.28228e-06 7.14922e-07 -1.99759e-02 6.95576e-01 2.27916e-01
5218  1 7.46996e-06 7.09556e-06 2.90465e-06 -1.56807e-01 -1.36547e+00 -1.65735e+00
5219  1 7.32069e-07 9.43360e-06 6.52495e-06 1.82321e-01 1.82991e-01 3.12289e-01
5220  1 2.32269e-06 4.06704e-06 6.49262e-06 -1.59021e-01 -4.15403e-01 4.73404e-01
5221  1 4.07145e-06 8.11452e-06 5.58507e-06 1.11959e+00 1.31746e+00 -1.29971e+00
5222  1 8.08645e-06 5.33494e-06 4.44707e-06 1.56080e-01 -1.02503e+00 3.57891e-01
5223  1 5.50926e-06 1.21588e-06 3.12866e-06 -1.02986e+00 -7.29304e-01 1.20190e+00
5224  1 8.31147e-06 9.37806e-06 8.61364e-06 1.33278e+00 5.35477e-01 -1.76887e-01
5225  1 8.91357e-06 6.18678e-06 1.43058e-06 -7.11977e-01 -1.58956e+00 1.24567e+00
5226  1 1.85370e-06 1.24604e-06 7.43333e-06 -5.81387e-01 -8.84974e-01 -9.82466e-01
5227  1 9.80534e-06 2.54712e-06 6.81542e-06 -4.94694e-01 1.71600e-01 2.60528e-01
5228  1 4.30140e-06 1.86755e-07 6.17850e-06 2.78828e-01 2.07607e-01 -4.91921e-01
5229  1 8.99595e-06 4.28336e-06 8.99071e-06 2.55116e-01 -4.72864e-01 -3.09615e-01
5230  1 7.67402e-06 5.25776e-06 8.72773e-06 7.05934e-01 2.40267e-01 4.24716e-01
5231  1 2.34524e-07 1.17301e-06 9.97366e-06 5.28745e-01 -7.91159e-01 7.33651e-02
5232  1 6.30241e-06 1.86464e-06 3.28887e-06 2.06017e-01 -1.34448e+00 -4.39038e-01
5233  1 7.11106e-06 4.09255e-06 6.69382e-06 4.30324e-01 -8.39934e-01 6.47634e-01
5234  1 7.39331e-06 1.70632e-06 3.21970e-06 -1.43231e-01 5.43899e-01 -2.36830e-01
5235  1 3.37852e-06 3.32694e-06 5.92669e-06 5.37693e-01 3.67090e-01 -9.53748e-01
5236  1 3.31999e-06 1.87468e-06 6.58396e-06 -5.22177e-01 1.74110e-01 2.61942e-01
5237  1 2.68433e-06 7.03160e-06 8.10573e-06 -3.62719e-01 5.05713e-01 1.11798e+00
5238  1 7.68623e-06 8.85976e-06 1.67817e-06 3.77895e-01 -1.54635e-01 1.36377e-01
5239  1 1.78264e-06 2.62037e-06 1.90066e-07 7.08390e-01 2.22914e-01 -4.38014e-01
5240  1 6.94011e-06 1.96548e-06 8.61640e-06 -4.31568e-01 7.52010e-01 -3.66233e-01
5241  1 1.23518e-06 3.26707e-06 3.94174e-06 6.71783e-01 -6.11895e-01 3.57409e-01
5242  1 8.54414e-06 9.13605e-06 7.47314e-07 8.44019e-03 -2.30343e-02 -1.04064e+00
5243  1 1.21620e-06 1.98761e-06 8.70106e-06 4.93576e-01 -4.57680e-02 -2.95610e-02
5244  1 1.01352e-06 9.68815e-06 4.29385e-06 5.07616e-01 1.02811e+00 1.29505e+00
5245  1 9.45847e-06 6.39035e-08 5.02686e-07 -9.71544e-04 -1.27365e+00 7.62047e-02
5246  1 5.95077e-06 8.22473e-06 2.51513e-06 2.80483e-01 6.77367e-01 3.92092e-01
5247  1 2.86173e-06 9.20586e-06 9.55520e-06 -9.02130e-01 1.25429e-01 2.60140e-01
5248  1 7.94159e-07 8.93747e-06 3.57520e-07 -1.08412e+00 3.73790e-01 3.09511e-01
5249  1 4.68686e-06 8.57902e-06 8.14811e-06 1.39035e-01 -2.13884e+00 9.35737e-02
5250  1 4.56662e-06 5.40023e-06 2.79346e-07 1.92535e+00 2.39140e-01 -1.40723e+00
5251  1 6.25531e-06 4.95852e-06 1.40476e-06 7.69404e-01 1.29826e+00 -1.22528e+00
5252  1 6.58878e-06 4.00905e-07 8.90829e-07 5.00605e-01 1.55497e+00 -9.99157e-01
5253  1 9.69233e-06 8.38695e-06 8.03400e-06 9.13172e-01 -3.51049e-01 7.35666e-01
5254  1 3.02536e-07 4.70321e-06 4.72819e-06 -1.44695e-01 -6.34463e-01 1.08845e+00
5255  1 4.71885e-06 5.17102e-06 2.53843e-06 2.52507e-01 -1.03107e+00 -1.15330e-01
5256  1 2.80974e-06 5.69157e-06 2.13880e-06 -9.02609e-01 2.27636e-01 -2.34450e-01
5257  1 8.29532e-06 4.99659e-06 3.21153e-06 -8.14620e-02 -7.99019e-01 1.32914e+00
5258  1 6.82885e-06 4.03829e-06 3.95319e-06 1.96616e+00 9.85168e-01 -4.39349e-01
5259  1 3.65518e-06 2.40790e-06 7.68344e-06 1.73233e+00 -5.02721e-01 2.80497e-01
5260  1 1.84627e-06 2.38267e-06 3.39422e-06 7.19164e-01 -6.04871e-02 2.04177e+00
5261  1 6.53814e-06 7.68782e-06 4.27857e-06 -4.10139e-01 -3.08824e-01 -6.51369e-01
5262  1 1.42596e-06 9.61124e-06 7.49647e-06 3.87242e-01 -1.43400e+00 -7.32825e-01
5263  1 3.74943e-06 6.43585e-06 4.12530e-06 -1.05261e+00 2.35967e-01 1.09406e+00
5264  1 7.19170e-06 6.64432e-06 5.12349e-06 -4.56820e-01 9.06880e-01 -9.00591e-01
5265  1 8.35815e-06 3.44775e-06 5.08978e-06 5.15258e-01 -1.48869e+00 4.46465e-01
5266  1 3.76898e-06 4.05169e-06 3.33173e-06 3.38426e-02 1.31599e-01 1.00783e-02
5267  1 6.29838e-06 1.46785e-06 4.13227e-06 1.07914e+00 -1.02555e+00 7.64252e-01
5268  1 3.64073e-06 6.07614e-06 7.18550e-06 -1.78267e-01 3.34336e-01 -1.70736e-01
5269  1 3.36958e-06 2.87165e-06 2.69001e-06 2.67347e-01 1.06123e-01 8.96547e-01
5270  1 7.58562e-06 4.77997e-06 5.39034e-06 8.10139e-01 -8.55925e-01 4.84076e-01
5271  1 6.04063e-06 2.95902e-06 6.50923e-06 -8.46868e-01 -9.91362e-02 4.69688e-01
5272  1 7.35705e-06 1.55135e-06 5.53291e-06 2.53339e-01 -4.86208e-01 8.87903e-01
5273  1 1.32729e-06 6.44852e-06 2.06453e-06 4.86797e-01 7.44312e-01 6.85777e-02
5274  1 7.88065e-06 2.10916e-06 7.04763e-06 -4.55477e-01 -5.15504e-01 -2.73645e-01
5275  1 7.02813e-06 9.70042e-06 9.78176e-06 -1.36919e+00 -9.95821e-01 -1.02719e+00
5276  1 4.94512e-06 5.55551e-06 1.85535e-06 2.50573e-01 9.78073e-02 -4.05317e-01
5277  1 8.32910e-06 6.00582e-06 4.73786e-06 -7.21414e-01 8.40370e-01 7.13831e-01
5278  1 9.17603e-06 1.78387e-06 5.00352e-06 3.12589e-01 -4.15702e-01 1.32034e+00
5279  1 6.15293e-07 4.07216e-06 5.37389e-06 1.10636e+00 2.49772e-01 -8.84649e-01
5280  1 9.65525e-06 8.92996e-06 4.50094e-06 1.35767e-01 4.51352e-01 1.20617e+00
5281  1 9.81625e-06 5.09035e-06 6.62774e-06 7.83418e-01 2.41735e-01 -2.17480e-01
5282  1 5.59680e-06 7.08895e-06 9.62364e-06 7.63510e-01 -1.23662e+00 1.01594e+00
5283  1 7.51338e-06 7.58249e-06 8.27317e-06 4.58530e-01 -1.81484e-01 3.21502e-01
5284  1 5.27241e-06 5.58763e-07 2.06766e-06 -2.17733e-01 8.02875e-01 -3.56179e-01
5285  1 4.31546e-06 5.11151e-06 7.62731e-06 -2.61772e-01 9.45301e-01 -1.64789e+00
5286  1 7.44999e-06 9.51074e-06 5.67515e-06 1.75750e+00 7.93171e-01 -1.16853e+00
5287  1 7.70016e-07 8.54093e-06 7.30989e-06 -5.30033e-01 1.75266e+00 -3.24119e-01
5288  1 9.84495e-06 8.57657e-06 2.15825e-06 -1.14471e+00 -3.80802e-01 1.94580e-01
5289  1 7.12990e-06 8.13699e-06 4.97084e-06 1.07298e+00 7.76660e-01 -3.17465e-01
5290  1 1.10604e-06 3.59526e-07 1.95895e-06 -3.02351e-01 -4.49137e-01 4.78628e-01
5291  1 3.83064e-06 7.22105e-06 1.99923e-06 1.30089e-01 4.06260e-01 -1.28581e+00
5292  1 1.47983e-06 5.85119e-06 4.88204e-06 -4.56273e-01 -2.48397e-01 1.02584e+00
5293  1 4.92113e-06 9.05423e-06 6.46697e-06 5.31349e-01 1.59726e-01 6.65475e-01
5294  1 7.21828e-07 4.30875e-06 6.13107e-07 -7.36027e-01 1.89025e-02 1.06443e+00
5295  1 9.20368e-06 6.05524e-06 2.72169e-06 -7.04704e-01 2.93264e-01 2.38855e-01
5296  1 3.43760e-06 9.42642e-06 2.41341e-06 6.29223e-01 1.45342e-01 -8.20228e-01
5297  1 3.17827e-06 5.47876e-06 9.85713e-06 2.77517e-01 9.21350e-01 -9.84115e-02
5298  1 5.14124e-06 4.68892e-06 7.51218e-06 1.03672e+00 -8.09059e-01 7.29681e-01
5299  1 5.81572e-08 3.24838e-06 4.12709e-06 3.41008e-01 -6.28059e-01 2.73152e-01
5300  1 5.72726e-06 7.65319e-07 8.01053e-06 2.22209e+00 9.29226e-01 -7.81678e-01
5301  1 1.56730e-06 6.78800e-06 2.30422e-06 1.09216e+00 5.12550e-02 -8.23595e-01
5302  1 5.04655e-06 1.69635e-06 8.48949e-06 -3.87257e-01 -6.38673e-01 6.23282e-01
5303  1 6.19400e-06 4.44156e-06 7.29613e-06 -7.79777e-01 1.36998e+00 -1.25942e+00
5304  1 9.08001e-06 6.44206e-06 6.47093e-06 2.22860e-01 -1.84301e-01 -2.01627e-01
5305  1 4.80761e-06 6.93501e-06 2.77703e-06 -8.59220e-01 1.07566e+00 -3.91486e-01
5306  1 1.31674e-06 3.24227e-07 6.10211e-06 -2.88655e-01 -7.24758e-01 -2.71894e-01
5307  1 6.30754e-06 1.16830e-07 6.82758e-06 -5.93431e-01 -3.07685e-01 -8.02908e-01
5308  1 5.17752e-06 9.82854e-06 2.40760e-06 2.97265e-01 -6.82286e-01 -7.49625e-01
5309  1 6.62585e-06 7.44372e-06 9.23542e-06 -1.56664e-01 9.21926e-01 -8.16491e-01
5310  1 4.91542e-06 7.11331e-06 2.47844e-06 8.20266e-01 -3.77649e-01 1.43096e-01
5311  1 4.11425e-06 4.85548e-06 3.35466e-06 -9.09757e-01 8.98327e-02 4.36578e-01
5312  1 5.58125e-06 1.18306e-06 6.47611e-06 1.54689e-01 -2.85423e-01 -7.27164e-01
5313  1 8.08513e-06 7.58524e-06 8.92163e-06 7.41589e-01 9.01132e-01 1.07726e+00
5314  1 3.05030e-06 7.72770e-06 4.11451e-06 4.84912e-01 -2.53734e-02 1.91373e-01
5315  1 5.50194e-06 8.98024e-06 8.15648e-06 -1.06218e+00 3.24338e-01 5.24411e-01
5316  1 4.09880e-06 4.86805e-07 4.82244e-06 -1.16567e+00 2.91191e-01 -5.62210e-01
5317  1 6.03008e-06 8.61153e-06 9.82608e-06 -4.21266e-01 -1.55322e-01 9.78819e-01
5318  1 8.49227e-07 9.53882e-06 5.50158e-06 4.70551e-01 -7.27816e-01 1.81942e-01
5319  1 5.58093e-06 8.03723e-06 9.26262e-07 -8.14114e-01 -4.30213e-01 -6.80495e-01
5320  1 1.92525e-06 2.94705e-06 5.24093e-07 -3.11959e-01 2.68399e-01 -7.47325e-01
5321  1 2.52257e-06 1.97896e-06 6.53459e-07 1.12912e+00 9.94020e-02 -8.84326e-01
5322  1 7.62924e-06 3.16290e-06 9.20294e-06 -1.92972e-01 -1.49800e-01 1.74856e+00
5323  1 9.28245e-06 5.39723e-06 9.47686e-06 3.02142e-01 -4.95006e-01 -8.98379e-01
5324  1 8.64831e-06 4.60156e-06 2.70596e-06 9.67533e-02 1.09689e+00 -2.76485e-01
5325  1 4.32658e-06 1.16704e-06 5.71935e-06 -9.61686e-01 1.80470e-02 -5.31354e-01
5326  1 8.41291e-06 5.47306e-06 9.87505e-06 3.38290e-01 -2.94980e-01 -3.10111e-01
5327  1 4.47112e-06 8.95490e-07 6.78407e-06 5.74171e-01 1.10846e+00 1.72849e+00
5328  1 3.92292e-06 4.17562e-06 8.07418e-06 3.34226e-01 4.36967e-01 -4.68089e-01
5329  1 4.76491e-06 2.96661e-06 9.57916e-06 -6.14649e-01 -2.31563e-01 4.36967e-01
5330  1 3.53009e-06 9.66449e-06 6.50809e-06 2.56715e-01 4.96209e-01 7.27721e-01
5331  1 1.20901e-07 4.56100e-06 5.54007e-06 9.37634e-01 7.27097e-01 -8.87582e-01
5332  1 6.75973e-06 2.54669e-06 8.92922e-06 1.57520e-01 5.56493e-01 1.07477e-01
5333  1 3.76526e-06 2.34433e-06 4.52614e-06 -1.16234e+00 8.92403e-01 -2.39116e-01
5334  1 9.09830e-06 6.59433e-06 1.10475e-06 -4.70961e-01 2.22755e-01 -1.70234e-01
5335  1 9.32379e-06 1.47383e-06 4.39198e-06 1.28996e-01 3.81723e-01 -1.49290e-01
5336  1 2.62933e-06 5.80746e-06 5.85139e-06 7.68005e-01 -6.33937e-02 6.29149e-01
5337  1 7.39277e-06 7.21591e-06 2.31100e-06 -1.12121e+00 5.37089e-01 -5.26351e-01
5338  1 5.42246e-06 9.74642e-06 5.49654e-06 -1.08129e+00 7.74601e-01 5.07123e-01
5339  1 3.86479e-06 7.59749e-06 9.83774e-06 8.43415e-01 -3.29937e-02 -4.71066e-01
5340  1 3.31485e-06 2.57861e-06 7.23299e-06 2.68485e-01 -8.85912e-01 6.38191e-01
5341  1 4.73508e-06 9.34927e-06 6.96158e-07 -6.56770e-01 5.29257e-01 -1.09767e+00
5342  1 2.37865e-06 7.82304e-06 7.24445e-06 2.90912e-01 -1.04306e-01 -1.21006e+00
5343  1 6.63578e-06 2.97969e-06 9.47349e-06 -3.05888e-01 -8.66643e-01 1.27735e+00
5344  1 1.60717e-06 6.63629e-06 4.82186e-06 6.06303e-01 -9.12824e-01 -1.93775e-01
5345  1 2.33845e-06 1.06424e-06 6.09194e-06 8.35044e-02 -7.93781e-01 3.21974e-01
5346  1 5.15684e-06 4.01447e-06 2.54789e-06 -5.51361e-01 1.28833e+00 1.12117e+00
5347  1 5.59282e-06 3.57011e-06 2.36821e-06 -8.23016e-01 5.56184e-01 1.86139e+00
5348  1 2.38903e-07 6.03046e-06 4.93690e-06 -1.24113e+00 2.15349e+00 -2.71858e+00
5349  1 6.10271e-06 5.44380e-06 5.02239e-06 2.92247e-01 9.40199e-01 1.61333e-01
5350  1 6.89914e-06 5.12728e-06 3.91995e-06 9.02800e-01 1.52461e+00 2.95567e-01
5351  1 3.59357e-06 7.21064e-06 1.78965e-06 4.79668e-02 4.23331e-01 -2.92464e-02
5352  1 3.36640e-06 2.67642e-06 5.84824e-08 1.66703e-01 -1.98624e+00 2.53068e-01
5353  1 3.23215e-06 4.87138e-06 7.89080e-06 1.15166e+00 -1.05449e+00 -2.34064e-01
5354  1 4.45855e-06 9.66120e-07 6.27088e-06 -1.85263e+00 2.02562e-01 7.44385e-01
5355  1 9.51981e-06 4.90966e-06 2.80821e-06 -6.98603e-01 3.06209e-01 -2.72376e-02
5356  1 1.91082e-06 6.80937e-06 3.38313e-06 -3.61003e-01 2.78043e-01 1.03272e-01
5357  1 9.68351e-06 4.19222e-06 1.90002e-07 -9.88314e-01 -7.85690e-01 3.26609e-02
5358  1 8.98455e-06 6.42736e-07 5.87083e-06 -5.54015e-01 1.28692e+00 -7.89944e-01
5359  1 2.79622e-07 9.37728e-06 8.45774e-06 9.48899e-01 1.21195e-01 3.67682e-01
5360  1 7.42534e-06 6.10532e-06 5.52556e-06 -5.41515e-01 4.87031e-01 -2.38796e-01
5361  1 6.41178e-07 6.35656e-06 3.98111e-06 -4.76006e-02 -1.77919e+00 -8.68657e-02
5362  1 8.04877e-06 4.72718e-06 3.76589e-06 -8.42145e-01 -4.26540e-01 2.30461e-01
5363  1 1.80564e-06 7.24167e-06 9.63948e-06 1.05237e+00 -4.96174e-01 3.62777e-01
5364  1 2.28841e-06 3.07715e-06 4.22920e-06 -3.58053e-01 -8.74720e-01 5.83662e-02
5365  1 3.23988e-06 1.58298e-06 2.97841e-06 -1.28478e-01 1.02745e+00 3.32062e-01
5366  1 8.35075e-06 2.04747e-06 1.09306e-06 -1.00217e+00 4.56740e-01 -8.81953e-01
5367  1 9.71320e-06 1.08885e-06 1.24380e-06 2.00739e-01 -4.99916e-01 1.11155e-01
5368  1 9.59591e-06 5.25282e-06 9.56023e-06 9.02832e-01 4.07729e-01 1.59881e+00
5369  1 1.20270e-06 2.52179e-06 1.62256e-06 6.52849e-01 4.55568e-01 1.27126e+00
5370  1 6.04860e-06 1.10316e-06 6.66241e-06 5.25343e-01 -3.68302e-01 -4.71357e-01
5371  1 3.67872e-06 2.20073e-06 7.61286e-06 -7.74499e-01 1.18716e+00 -3.16609e-01
5372  1 8.98648e-06 3.64750e-06 7.75092e-07 -6.94467e-01 5.61876e-01 -3.93025e-01
5373  1 8.39718e-06 4.34689e-06 7.88210e-06 1.96744e-01 -1.62457e-01 2.09835e-01
5374  1 9.54363e-06 3.30164e-06 9.91779e-06 5.68947e-01 9.03512e-02 -7.28965e-01
5375  1 9.65043e-06 7.12080e-06 6.70388e-06 -2.47843e+00 -3.03820e-02 2.87234e-01
5376  1 7.68094e-06 6.15380e-06 7.17525e-07 1.35283e-02 -2.46334e-01 -6.74074e-01
5377  1 3.52833e-06 2.85990e-06 7.34859e-06 -4.20418e-01 -9.46689e-01 2.03078e-01
5378  1 3.72859e-06 1.35548e-06 7.03596e-06 -1.10123e+00 3.48277e-01 6.46436e-01
5379  1 1.92999e-06 4.29879e-06 7.98516e-06 -6.53796e-01 1.05303e+00 -1.56850e-01
5380  1 3.74405e-06 2.88866e-06 7.22951e-06 1.51343e-01 -4.11898e-01 1.01939e+00
5381  1 2.30994e-06 6.60001e-06 6.38174e-06 4.95124e-01 4.54974e-01 -3.74853e-01
5382  1 7.63896e-06 4.41191e-06 2.33107e-06 1.36813e-01 3.45318e-02 1.03894e+00
5383  1 9.45689e-06 2.33138e-06 7.29626e-06 1.08872e+00 1.00657e+00 -5.78989e-01
5384  1 3.64379e-06 8.56871e-06 5.20393e-06 -7.98134e-01 -3.08938e-01 -2.60825e-01
5385  1 2.37181e-06 9.05540e-06 9.22906e-06 -2.63150e-02 -7.00656e-01 2.54224e-01
5386  1 1.28788e-06 2.96255e-06 5.19980e-06 3.92600e-01 7.49386e-01 -1.04756e+00
5387  1 9.53034e-06 9.57358e-06 2.55853e-06 -1.08425e+00 4.90343e-01 -1.66175e-01
5388  1 1.07995e-06 7.92096e-06 2.31927e-07 -3.21559e-01 -5.45616e-01 3.84186e-01
5389  1 1.34317e-06 1.69849e-06 8.72921e-06 -1.08355e+00 -1.03844e+00 6.16109e-01
5390  1 6.49967e-06 9.45662e-06 2.53329e-06 -1.33450e-01 -6.89164e-01 -1.00274e+00
5391  1 7.97524e-06 7.74718e-06 1.12551e-06 6.03505e-01 3.81760e-01 -8.44097e-01
5392  1 7.38740e-06 2.12215e-06 6.28188e-06 1.78851e+00 7.49690e-01 4.74436e-01
5393  1 4.59291e-08 9.27639e-07 4.14235e-06 9.87407e-02 1.32903e+00 1.54232e-01
5394  1 2.15691e-06 5.49000e-06 6.73627e-06 -1.84133e+00 1.23906e+00 3.01627e-01
5395  1 8.90622e-06 9.50054e-06 2.72052e-06 3.12419e-01 8.84164e-01 -9.31019e-02
5396  1 3.12101e-06 1.00842e-06 2.88446e-06 -2.97047e-01 -2.98807e-01 -6.84900e-02
5397  1 4.87210e-06 6.01953e-06 6.65050e-06 8.84434e-02 9.67636e-01 -2.71500e-01
5398  1 7.06031e-07 4.28990e-06 5.42887e-06 -8.87856e-01 -1.12346e+00 4.10722e-01
5399  1 6.91334e-06 5.00970e-08 2.63494e-06 6.43762e-02 -6.05483e-01 1.67893e-01
5400  1 4.86107e-06 8.73049e-06 1.77237e-06 5.60921e-01 -3.74474e-01 1.24895e+00
5401  1 5.14454e-06 7.07433e-07 8.38058e-06 -9.35526e-03 1.36490e+00 -5.56074e-01
5402  1 8.66640e-06 3.79867e-06 8.09073e-06 -5.30478e-01 9.61820e-01 2.93928e-01
5403  1 1.52420e-06 1.91020e-06 2.51622e-06 9.86799e-01 6.01505e-01 6.90550e-02
5404  1 2.50553e-06 7.94637e-06 2.84970e-06 1.10900e+00 -1.34457e-01 4.07060e-01
5405  1 9.26543e-07 1.44912e-07 4.00792e-06 2.59349e-01 -2.40287e-01 6.39152e-01
5406  1 1.33494e-07 3.89617e-07 9.92318e-06 2.55282e-01 5.88837e-01 1.36438e+00
5407  1 1.43488e-06 5.21355e-06 1.83701e-06 -8.57998e-01 -1.09603e-01 9.19985e-01
5408  1 6.80787e-06 2.53066e-08 1.27844e-06 1.30253e+00 1.31615e+00 -1.01287e+00
5409  1 4.11516e-06 6.80203e-06 8.60063e-06 -4.53485e-01 1.06330e+00 5.64968e-01
5410  1 6.72403e-06 2.86694e-06 8.20884e-06 9.10165e-01 -7.55198e-01 -3.89871e-01
5411  1 6.87902e-06 9.10060e-06 7.10140e-07 2.34206e-01 -5.19696e-01 -9.71920e-02
5412  1 9.37854e-06 7.19780e-06 4.44435e-06 -2.76844e-01 -9.77991e-02 4.36676e-01
5413  1 4.47562e-06 1.98903e-06 1.91366e-06 -8.21670e-01 -7.86626e-01 7.49693e-01
5414  1 3.35654e-06 1.26203e-06 3.67635e-06 -1.38439e+00 -7.07253e-01 -3.26220e-01
5415  1 4.34547e-06 6.35473e-06 4.66336e-06 -2.94465e+00 6.83363e-01 1.50200e+00
5416  1 6.35980e-06 7.73648e-06 3.88963e-06 8.46467e-01 9.91307e-01 -1.02892e+00
5417  1 4.26988e-06 6.54135e-06 7.48589e-06 -1.26565e+00 -1.76527e+00 -7.60977e-02
5418  1 9.57200e-06 2.44507e-06 3.81098e-06 -1.26081e+00 -4.01105e-01 -1.04404e+00
5419  1 8.59510e-06 6.24902e-06 5.02297e-06 1.68373e-01 -2.36174e-01 -2.16408e-01
5420  1 7.86134e-06 9.21391e-06 2.92342e-06 5.82013e-01 2.23033e-01 -7.61848e-01
5421  1 6.00889e-06 7.55645e-06 2.81921e-06 -8.31977e-01 2.28497e-01 1.23320e+00
5422  1 5.07545e-06 7.49607e-06 8.50989e-06 1.20157e+00 -7.94214e-01 4.53783e-02
5423  1 4.06098e-06 1.38045e-06 9.77343e-06 1.37212e+00 -1.09371e+00 -6.13904e-01
5424  1 3.00484e-06 9.69242e-06 3.69839e-07 5.90557e-01 -2.81032e-01 3.82185e-01
5425  1 3.84875e-06 4.82082e-06 8.00659e-06 7.28680e-02 -7.73208e-01 -4.65220e-01
